=== SUMMARY METRICS ===
metric,directional_accuracy_pct,signal_sensitivity_pct,total_signals,correct_signals,correct_profitable,avg_confidence,avg_net_pnl_thb
gemini,49.38,15.83,241,119,57,0.609,-85.45
groq,66.67,0.2,3,2,2,0.8,729.14
buy_hold,100.0,0.07,1,1,1,1.0,22.76
random,49.46,67.48,1027,508,231,0.499,-19.26
ma_crossover,49.93,100.0,1522,760,409,0.7,-18.92


=== DETAILED SIGNAL LOG ===
timestamp,close_thai,actual_direction,price_change,net_profit_loss,gemini_signal,gemini_confidence,gemini_correct,gemini_profitable,groq_signal,groq_confidence,groq_correct,groq_profitable,buy_hold_signal,buy_hold_confidence,buy_hold_correct,buy_hold_profitable,random_signal,random_confidence,random_correct,random_profitable,ma_crossover_signal,ma_crossover_confidence,ma_crossover_correct,ma_crossover_profitable
2025-12-30 03:00:00,64992.03,DOWN,-190.88999999999942,-223.88999999999942,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.5578186602503289,False,False,SELL,0.7,True,False
2025-12-30 04:00:00,64801.14,DOWN,-94.23999999999796,-127.23999999999796,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.5600669401772912,False,False,SELL,0.7,True,False
2025-12-30 05:00:00,64706.9,UP,360.66999999999825,327.66999999999825,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.44587889978292233,False,False,SELL,0.7,False,False
2025-12-30 06:00:00,65067.57,DOWN,-140.13999999999942,-173.13999999999942,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.5242708776014056,True,False,SELL,0.7,True,False
2025-12-30 07:00:00,64927.43,UP,137.9499999999971,104.94999999999709,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.49242475353763454,True,True,SELL,0.7,False,False
2025-12-30 08:00:00,65065.38,UP,10.30000000000291,-22.69999999999709,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.6539993426093124,True,False,SELL,0.7,False,False
2025-12-30 09:00:00,65075.68,DOWN,-12.44999999999709,-45.44999999999709,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.5121060530539601,False,False,SELL,0.7,True,False
2025-12-30 10:00:00,65063.23,UP,17.209999999999127,-15.790000000000873,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.47641286469926464,False,False,SELL,0.7,False,False
2025-12-30 11:00:00,65080.44,UP,176.73999999999796,143.73999999999796,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.4617941798727403,False,False,SELL,0.7,False,False
2025-12-30 12:00:00,65257.18,DOWN,-193.8000000000029,-226.8000000000029,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.5289711037733863,False,False,SELL,0.7,True,False
2025-12-30 13:00:00,65063.38,UP,128.3199999999997,95.31999999999971,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.621590791760359,False,False,SELL,0.7,False,False
2025-12-30 14:00:00,65191.7,DOWN,-118.38999999999942,-151.38999999999942,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.515360596152315,False,False,SELL,0.7,True,False
2025-12-30 15:00:00,65073.31,UP,97.60000000000582,64.60000000000582,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.5646620700322166,False,False,SELL,0.7,False,False
2025-12-30 16:00:00,65170.91,DOWN,-8.37000000000262,-41.37000000000262,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.5951423067626099,True,False,SELL,0.7,True,False
2025-12-30 17:00:00,65162.54,UP,8.459999999999127,-24.540000000000873,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.5080672439514927,False,False,SELL,0.7,False,False
2025-12-30 18:00:00,65171.0,UP,240.9499999999971,207.9499999999971,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.4707268226619457,False,False,SELL,0.7,False,False
2025-12-30 19:00:00,65411.95,DOWN,-125.95999999999913,-158.95999999999913,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.6506661511449797,False,False,SELL,0.7,True,False
2025-12-30 20:00:00,65285.99,DOWN,-337.7900000000009,-370.7900000000009,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.46700243361115684,False,False,SELL,0.7,True,False
2025-12-30 21:00:00,64948.2,UP,36.06999999999971,3.069999999999709,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.484777140230235,True,True,SELL,0.7,False,False
2025-12-30 22:00:00,64984.27,UP,78.59000000000378,45.59000000000378,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.6961365253367108,False,False,SELL,0.7,False,False
2025-12-30 23:00:00,65062.86,DOWN,-114.19000000000233,-147.19000000000233,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.30009500943035383,False,False,SELL,0.7,True,False
2025-12-31 00:00:00,64948.67,DOWN,-23.220000000001164,-56.220000000001164,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.37418916383068895,False,False,SELL,0.7,True,False
2025-12-31 01:00:00,64925.45,DOWN,-192.97999999999593,-225.97999999999593,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.4535855559678903,False,False,SELL,0.7,True,False
2025-12-31 02:00:00,64732.47,DOWN,-69.72000000000116,-102.72000000000116,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.6730359637701011,False,False,SELL,0.7,True,False
2025-12-31 03:00:00,64662.75,DOWN,-94.37000000000262,-127.37000000000262,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.3280118822989884,False,False,SELL,0.7,True,False
2025-12-31 04:00:00,64568.38,DOWN,-8.619999999995343,-41.61999999999534,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.3037941734513992,False,False,SELL,0.7,True,False
2025-12-31 05:00:00,64559.76,UP,30.94999999999709,-2.0500000000029104,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.3210735343908914,False,False,SELL,0.7,False,False
2025-12-31 06:00:00,64590.71,UP,22.400000000001455,-10.599999999998545,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.33541736424544727,True,False,SELL,0.7,False,False
2025-12-31 07:00:00,64613.11,UP,325.02999999999884,292.02999999999884,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.3150387092825043,False,False,SELL,0.7,False,False
2025-12-31 08:00:00,64938.14,DOWN,-191.91999999999825,-224.91999999999825,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.4919125307426019,True,False,SELL,0.7,True,False
2025-12-31 09:00:00,64746.22,UP,42.279999999998836,9.279999999998836,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.5323028828909311,False,False,SELL,0.7,False,False
2025-12-31 10:00:00,64788.5,DOWN,-116.61000000000058,-149.61000000000058,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.40867478842760163,False,False,SELL,0.7,True,False
2025-12-31 11:00:00,64671.89,DOWN,-593.6599999999962,-626.6599999999962,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.4593149535902542,True,False,SELL,0.7,True,False
2025-12-31 12:00:00,64078.23,UP,590.1199999999953,557.1199999999953,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.336679734044572,True,True,SELL,0.7,False,False
2025-12-31 13:00:00,64668.35,DOWN,-68.58000000000175,-101.58000000000175,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.4345481855313688,True,False,SELL,0.7,True,False
2025-12-31 14:00:00,64599.77,DOWN,-180.0199999999968,-213.0199999999968,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.5090076766538092,False,False,SELL,0.7,True,False
2025-12-31 15:00:00,64419.75,UP,176.0,143.0,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.592908722873858,False,False,SELL,0.7,False,False
2025-12-31 16:00:00,64595.75,DOWN,-133.4499999999971,-166.4499999999971,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.3013385448171917,False,False,SELL,0.7,True,False
2025-12-31 17:00:00,64462.3,UP,25.369999999995343,-7.630000000004657,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.48692430661506103,False,False,SELL,0.7,False,False
2025-12-31 18:00:00,64487.67,UP,146.0699999999997,113.06999999999971,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.4188011505819529,False,False,SELL,0.7,False,False
2025-12-31 19:00:00,64633.74,UP,299.5400000000009,266.5400000000009,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.6411287286767605,False,False,SELL,0.7,False,False
2025-12-31 20:00:00,64933.28,DOWN,-8.94999999999709,-41.94999999999709,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.5862213260936967,False,False,SELL,0.7,True,False
2025-12-31 21:00:00,64924.33,DOWN,-344.6100000000006,-377.6100000000006,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.5356434137883579,True,False,SELL,0.7,True,False
2025-12-31 22:00:00,64579.72,DOWN,-150.7300000000032,-183.7300000000032,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.4109062582787094,True,False,SELL,0.7,True,False
2025-12-31 23:00:00,64428.99,DOWN,-22.290000000000873,-55.29000000000087,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.6641356408230137,True,False,SELL,0.7,True,False
2026-01-01 00:00:00,64406.7,UP,8.020000000004075,-24.979999999995925,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.31804027088812925,False,False,SELL,0.7,False,False
2026-01-01 01:00:00,64414.72,DOWN,-92.34000000000378,-125.34000000000378,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.34378703947164607,True,False,SELL,0.7,True,False
2026-01-01 02:00:00,64322.38,DOWN,-94.83999999999651,-127.83999999999651,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.4566520562161424,True,False,SELL,0.7,True,False
2026-01-01 03:00:00,64227.54,UP,132.97000000000116,99.97000000000116,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.3497750229187425,False,False,SELL,0.7,False,False
2026-01-01 04:00:00,64360.51,DOWN,-140.5500000000029,-173.5500000000029,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.68256627902377,False,False,SELL,0.7,True,False
2026-01-02 05:00:00,64219.96,UP,759.75,726.75,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.6191957288573533,False,False,SELL,0.7,False,False
2026-01-02 06:00:00,64979.71,DOWN,-0.01999999999679858,-33.0199999999968,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.4035930606407254,True,False,SELL,0.7,True,False
2026-01-02 07:00:00,64979.69,DOWN,-85.9800000000032,-118.9800000000032,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.5354216915892981,True,False,SELL,0.7,True,False
2026-01-02 08:00:00,64893.71,UP,76.56999999999971,43.56999999999971,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.6929322060320326,False,False,SELL,0.7,False,False
2026-01-02 09:00:00,64970.28,UP,63.020000000004075,30.020000000004075,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.6536795912526011,False,False,SELL,0.7,False,False
2026-01-02 10:00:00,65033.3,UP,34.75999999999476,1.7599999999947613,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.5403193785768792,False,False,SELL,0.7,False,False
2026-01-02 11:00:00,65068.06,UP,88.09000000000378,55.09000000000378,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.6614895868701082,False,False,SELL,0.7,False,False
2026-01-02 12:00:00,65156.15,DOWN,-52.30000000000291,-85.30000000000291,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.6956739639253435,False,False,SELL,0.7,True,False
2026-01-02 13:00:00,65103.85,UP,20.639999999999418,-12.360000000000582,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.5973411291574496,False,False,SELL,0.7,False,False
2026-01-02 14:00:00,65124.49,UP,37.84000000000378,4.8400000000037835,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.3259945637931576,False,False,SELL,0.7,False,False
2026-01-02 15:00:00,65162.33,DOWN,-4.400000000001455,-37.400000000001455,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.46063209457019494,False,False,BUY,0.7,False,False
2026-01-02 16:00:00,65157.93,UP,125.69000000000233,92.69000000000233,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.6351302941132981,True,True,BUY,0.7,True,True
2026-01-02 17:00:00,65283.62,UP,17.93000000000029,-15.069999999999709,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.39222767832200756,False,False,BUY,0.7,True,False
2026-01-02 18:00:00,65301.55,DOWN,-8.930000000000291,-41.93000000000029,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.6322570071002498,False,False,BUY,0.7,False,False
2026-01-02 19:00:00,65292.62,DOWN,-398.63000000000466,-431.63000000000466,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.34813550481399835,False,False,BUY,0.7,False,False
2026-01-02 20:00:00,64893.99,DOWN,-255.88999999999942,-288.8899999999994,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.3187781428591252,True,False,BUY,0.7,False,False
2026-01-02 21:00:00,64638.1,DOWN,-174.02999999999884,-207.02999999999884,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.4536362445964998,False,False,BUY,0.7,False,False
2026-01-02 22:00:00,64464.07,DOWN,-112.95999999999913,-145.95999999999913,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.31469277497064546,False,False,BUY,0.7,False,False
2026-01-02 23:00:00,64351.11,DOWN,-46.19000000000233,-79.19000000000233,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.6829081051933302,True,False,SELL,0.7,True,False
2026-01-03 00:00:00,64304.92,DOWN,-74.93000000000029,-107.93000000000029,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.6304822783175863,False,False,SELL,0.7,True,False
2026-01-03 01:00:00,64229.99,UP,39.36000000000058,6.360000000000582,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.6203078748519499,True,True,SELL,0.7,False,False
2026-01-03 02:00:00,64269.35,UP,212.1800000000003,179.1800000000003,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.5519111691984612,True,True,SELL,0.7,False,False
2026-01-03 03:00:00,64481.53,UP,133.4800000000032,100.4800000000032,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.3865296092146214,True,True,SELL,0.7,False,False
2026-01-03 04:00:00,64615.01,UP,608.7599999999948,575.7599999999948,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.5073041466705569,False,False,SELL,0.7,False,False
2026-01-05 06:00:00,65223.77,UP,199.0300000000061,166.0300000000061,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.5389096289721363,True,True,SELL,0.7,False,False
2026-01-05 07:00:00,65422.8,UP,73.83999999999651,40.83999999999651,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.5100126003441072,True,True,SELL,0.7,False,False
2026-01-05 08:00:00,65496.64,DOWN,-5.8399999999965075,-38.83999999999651,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.4040933471806109,False,False,BUY,0.7,False,False
2026-01-05 09:00:00,65490.8,DOWN,-175.09000000000378,-208.09000000000378,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.5060991697258903,False,False,BUY,0.7,False,False
2026-01-05 10:00:00,65315.71,UP,78.90000000000146,45.900000000001455,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.4964745363474506,True,True,BUY,0.7,True,True
2026-01-05 11:00:00,65394.61,UP,114.56999999999971,81.56999999999971,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.6985343103226896,True,True,BUY,0.7,True,True
2026-01-05 12:00:00,65509.18,UP,86.82999999999447,53.82999999999447,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.6589744592184815,False,False,BUY,0.7,True,True
2026-01-05 13:00:00,65596.01,UP,33.70000000001164,0.7000000000116415,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.48535229928624796,False,False,BUY,0.7,True,True
2026-01-05 14:00:00,65629.71,UP,28.879999999990105,-4.120000000009895,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.5491749531740474,False,False,BUY,0.7,True,False
2026-01-05 15:00:00,65658.59,UP,71.25,38.25,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.5991486416368914,True,True,BUY,0.7,True,True
2026-01-05 16:00:00,65729.84,DOWN,-29.989999999990687,-62.98999999999069,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.31394606409352993,False,False,BUY,0.7,False,False
2026-01-05 17:00:00,65699.85,DOWN,-246.12000000000262,-279.1200000000026,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.6579685764911359,False,False,BUY,0.7,False,False
2026-01-05 18:00:00,65453.73,DOWN,-74.74000000000524,-107.74000000000524,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.6440507265671694,False,False,BUY,0.7,False,False
2026-01-05 19:00:00,65378.99,UP,140.90000000000146,107.90000000000146,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.4829728391094829,False,False,BUY,0.7,True,True
2026-01-05 20:00:00,65519.89,UP,271.11999999999534,238.11999999999534,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.4564679064321519,True,True,BUY,0.7,True,True
2026-01-05 21:00:00,65791.01,UP,120.7100000000064,87.7100000000064,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.40918374994252593,False,False,BUY,0.7,True,True
2026-01-05 22:00:00,65911.72,DOWN,-160.02999999999884,-193.02999999999884,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.49067073133214734,False,False,BUY,0.7,False,False
2026-01-05 23:00:00,65751.69,UP,37.80000000000291,4.80000000000291,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.3177506654132947,False,False,BUY,0.7,True,True
2026-01-06 00:00:00,65789.49,UP,76.83000000000175,43.830000000001746,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.6408774133388031,True,True,BUY,0.7,True,True
2026-01-06 01:00:00,65866.32,DOWN,-114.49000000000524,-147.49000000000524,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.314168947367418,False,False,BUY,0.7,False,False
2026-01-06 02:00:00,65751.83,UP,70.84999999999127,37.84999999999127,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.43162054614794837,True,True,BUY,0.7,True,True
2026-01-06 03:00:00,65822.68,UP,61.620000000009895,28.620000000009895,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.6726357953275959,False,False,BUY,0.7,True,True
2026-01-06 04:00:00,65884.3,UP,10.529999999998836,-22.470000000001164,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.594085061809381,True,False,BUY,0.7,True,False
2026-01-06 05:00:00,65894.83,DOWN,-110.13000000000466,-143.13000000000466,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.4125563842310107,False,False,BUY,0.7,False,False
2026-01-06 06:00:00,65784.7,DOWN,-64.16999999999825,-97.16999999999825,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.40105963758435403,False,False,BUY,0.7,False,False
2026-01-06 07:00:00,65720.53,UP,55.25999999999476,22.25999999999476,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.30203285592721035,False,False,BUY,0.7,True,True
2026-01-06 08:00:00,65775.79,UP,49.73000000001048,16.730000000010477,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,BUY,0.5782857171399001,True,True,BUY,0.7,True,True
2026-01-06 09:00:00,65825.52,UP,145.11999999999534,112.11999999999534,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,HOLD,0.31951343266926924,False,False,BUY,0.7,True,True
2026-01-06 10:00:00,65970.64,DOWN,-20.710000000006403,-53.7100000000064,HOLD,0.5,False,False,HOLD,0.5,False,False,HOLD,1.0,False,False,SELL,0.5130410077603048,True,False,BUY,0.7,False,False
