=== SUMMARY METRICS ===
metric,directional_accuracy_pct,signal_sensitivity_pct,total_signals,correct_signals,correct_profitable,avg_confidence,avg_net_pnl_thb
gemini,49.32,36.96,146,72,45,0.578,59.42
groq,42.86,1.77,7,3,1,0.8,-739.02


=== DETAILED SIGNAL LOG ===
timestamp,close_thai,actual_direction,price_change,net_profit_loss,gemini_signal,gemini_confidence,gemini_correct,gemini_profitable,groq_signal,groq_confidence,groq_correct,groq_profitable
2026-01-16 00:00:00,68432.92,DOWN,-30.389999999999418,-63.38999999999942,BUY,0.65,False,False,HOLD,0.5,False,False
2026-01-16 04:00:00,68402.53,DOWN,-163.33000000000175,-196.33000000000175,BUY,0.65,False,False,HOLD,0.5,False,False
2026-01-16 08:00:00,68239.2,UP,62.25,29.25,BUY,0.65,True,True,HOLD,0.5,False,False
2026-01-16 12:00:00,68301.45,UP,185.35000000000582,152.35000000000582,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-01-16 16:00:00,68486.8,DOWN,-132.3000000000029,-165.3000000000029,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-01-16 20:00:00,68354.5,DOWN,-164.52000000000407,-197.52000000000407,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-01-17 00:00:00,68189.98,UP,173.38999999999942,140.38999999999942,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-01-17 04:00:00,68363.37,UP,821.3400000000111,788.3400000000111,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-01-19 04:00:00,69184.71,DOWN,-161.88999999999942,-194.88999999999942,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-01-19 08:00:00,69022.82,DOWN,-22.180000000007567,-55.18000000000757,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-01-19 12:00:00,69000.64,UP,89.44000000000233,56.44000000000233,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-01-19 16:00:00,69090.08,DOWN,-32.25,-65.25,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-01-19 20:00:00,69057.83,UP,9.729999999995925,-23.270000000004075,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-01-20 00:00:00,69067.56,DOWN,-155.89999999999418,-188.89999999999418,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-01-20 04:00:00,68911.66,UP,229.22999999999593,196.22999999999593,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-01-20 08:00:00,69140.89,UP,356.820000000007,323.820000000007,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-01-20 12:00:00,69497.71,DOWN,-19.680000000007567,-52.68000000000757,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-01-20 16:00:00,69478.03,UP,325.41999999999825,292.41999999999825,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-01-20 20:00:00,69803.45,UP,55.75,22.75,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-01-21 00:00:00,69859.2,UP,235.7100000000064,202.7100000000064,BUY,0.65,True,True,HOLD,0.5,False,False
2026-01-21 04:00:00,70094.91,UP,1397.4899999999907,1364.4899999999907,BUY,0.65,True,True,HOLD,0.5,False,False
2026-01-21 08:00:00,71492.4,DOWN,-22.84999999999127,-55.84999999999127,BUY,0.65,False,False,HOLD,0.5,False,False
2026-01-21 12:00:00,71469.55,UP,73.41000000000349,40.41000000000349,BUY,0.65,True,True,HOLD,0.5,False,False
2026-01-21 16:00:00,71542.96,DOWN,-266.4200000000128,-299.4200000000128,BUY,0.65,False,False,HOLD,0.5,False,False
2026-01-21 20:00:00,71276.54,UP,73.99000000000524,40.99000000000524,BUY,0.65,True,True,HOLD,0.5,False,False
2026-01-22 00:00:00,71350.53,DOWN,-293.36999999999534,-326.36999999999534,BUY,0.65,False,False,HOLD,0.5,False,False
2026-01-22 04:00:00,71057.16,UP,242.22000000000116,209.22000000000116,BUY,0.65,True,True,HOLD,0.5,False,False
2026-01-22 08:00:00,71299.38,UP,379.5599999999977,346.5599999999977,BUY,0.65,True,True,HOLD,0.5,False,False
2026-01-22 12:00:00,71678.94,DOWN,-230.29000000000815,-263.29000000000815,BUY,0.65,False,False,HOLD,0.5,False,False
2026-01-22 16:00:00,71448.65,UP,453.8100000000122,420.8100000000122,BUY,0.65,True,True,HOLD,0.5,False,False
2026-01-22 20:00:00,71902.46,UP,398.45999999999185,365.45999999999185,BUY,0.65,True,True,HOLD,0.5,False,False
2026-01-23 00:00:00,72300.92,UP,735.5299999999988,702.5299999999988,BUY,0.65,True,True,HOLD,0.5,False,False
2026-01-23 04:00:00,73036.45,UP,6.760000000009313,-26.239999999990687,BUY,0.65,True,False,HOLD,0.5,False,False
2026-01-23 08:00:00,73043.21,DOWN,-469.5600000000122,-502.5600000000122,BUY,0.65,False,False,HOLD,0.5,False,False
2026-01-23 12:00:00,72573.65,UP,253.77999999999884,220.77999999999884,BUY,0.65,True,True,HOLD,0.5,False,False
2026-01-23 16:00:00,72827.43,UP,400.08000000000175,367.08000000000175,BUY,0.65,True,True,HOLD,0.5,False,False
2026-01-23 20:00:00,73227.51,DOWN,-234.88999999999942,-267.8899999999994,SELL,0.018338928841952415,True,False,HOLD,0.5,False,False
2026-01-24 00:00:00,72992.62,UP,188.65000000000873,155.65000000000873,BUY,0.65,True,True,HOLD,0.5,False,False
2026-01-24 04:00:00,73181.27,UP,693.1900000000023,660.1900000000023,SELL,0.06128251871724899,False,False,HOLD,0.5,False,False
2026-01-26 04:00:00,73874.46,UP,748.7999999999884,715.7999999999884,SELL,0.17799664668734466,False,False,HOLD,0.5,False,False
2026-01-26 08:00:00,74623.26,UP,128.9600000000064,95.9600000000064,SELL,0.42677690329273993,False,False,HOLD,0.5,False,False
2026-01-26 12:00:00,74752.22,UP,18.80999999999767,-14.190000000002328,SELL,0.41457860481894265,False,False,HOLD,0.5,False,False
2026-01-26 16:00:00,74771.03,UP,71.72999999999593,38.729999999995925,SELL,0.3720132941790515,False,False,HOLD,0.5,False,False
2026-01-26 20:00:00,74842.76,DOWN,-306.2399999999907,-339.2399999999907,SELL,0.5111051888989001,True,False,HOLD,0.5,False,False
2026-01-27 00:00:00,74536.52,DOWN,-65.55999999999767,-98.55999999999767,SELL,0.27633764656688226,True,False,HOLD,0.5,False,False
2026-01-27 04:00:00,74470.96,UP,175.5399999999936,142.5399999999936,SELL,0.17004816612454857,False,False,HOLD,0.5,False,False
2026-01-27 08:00:00,74646.5,UP,124.19999999999709,91.19999999999709,SELL,0.046524298680417076,False,False,HOLD,0.5,False,False
2026-01-27 12:00:00,74770.7,DOWN,-93.34999999999127,-126.34999999999127,SELL,0.07538421490776841,True,False,HOLD,0.5,False,False
2026-01-27 16:00:00,74677.35,DOWN,-40.54000000000815,-73.54000000000815,SELL,0.3340145024326252,True,False,HOLD,0.5,False,False
2026-01-27 20:00:00,74636.81,UP,1088.6800000000076,1055.6800000000076,SELL,0.24978878846633895,False,False,HOLD,0.5,False,False
2026-01-28 00:00:00,75725.49,DOWN,-98.84000000001106,-131.84000000001106,SELL,0.3796146906115477,True,False,HOLD,0.5,False,False
2026-01-28 04:00:00,75626.65,UP,1149.9700000000012,1116.9700000000012,SELL,0.4756563078148057,False,False,HOLD,0.5,False,False
2026-01-28 08:00:00,76776.62,UP,905.25,872.25,SELL,0.5805728486952613,False,False,HOLD,0.5,False,False
2026-01-28 12:00:00,77681.87,UP,10.570000000006985,-22.429999999993015,SELL,0.5983031892944638,False,False,HOLD,0.5,False,False
2026-01-28 16:00:00,77692.44,UP,239.19000000000233,206.19000000000233,SELL,0.5289885560417384,False,False,HOLD,0.5,False,False
2026-01-28 20:00:00,77931.63,UP,1182.1900000000023,1149.1900000000023,SELL,0.540819465554055,False,False,SELL,0.8,False,False
2026-01-29 00:00:00,79113.82,UP,2218.359999999986,2185.359999999986,SELL,0.6370399056170475,False,False,SELL,0.8,False,False
2026-01-29 04:00:00,81332.18,UP,342.9800000000105,309.9800000000105,SELL,0.7382470305826606,False,False,SELL,0.8,False,False
2026-01-29 08:00:00,81675.16,DOWN,-390.5200000000041,-423.5200000000041,SELL,0.8714580839329684,True,False,SELL,0.8,True,False
2026-01-29 12:00:00,81284.64,UP,381.6100000000006,348.6100000000006,SELL,0.7422514137401346,False,False,SELL,0.8,False,False
2026-01-29 16:00:00,81666.25,DOWN,-3577.050000000003,-3610.050000000003,SELL,0.7486768486314782,True,False,SELL,0.8,True,False
2026-01-29 20:00:00,78089.2,UP,1793.1100000000006,1760.1100000000006,BUY,0.65,True,True,HOLD,0.5,False,False
2026-01-30 00:00:00,79882.31,UP,346.25,313.25,BUY,0.65,True,True,HOLD,0.5,False,False
2026-01-30 04:00:00,80228.56,DOWN,-2781.2599999999948,-2814.2599999999948,SELL,0.01237707265145455,True,False,HOLD,0.5,False,False
2026-01-30 08:00:00,77447.3,DOWN,-1404.800000000003,-1437.800000000003,BUY,0.65,False,False,HOLD,0.5,False,False
2026-01-30 12:00:00,76042.5,DOWN,-712.6699999999983,-745.6699999999983,BUY,0.65,False,False,HOLD,0.5,False,False
2026-01-30 16:00:00,75329.83,DOWN,-1039.3899999999994,-1072.3899999999994,BUY,0.65,False,False,HOLD,0.5,False,False
2026-01-30 20:00:00,74290.44,DOWN,-1920.0899999999965,-1953.0899999999965,BUY,0.65,False,False,HOLD,0.5,False,False
2026-01-31 00:00:00,72370.35,UP,646.7699999999895,613.7699999999895,BUY,0.65,True,True,HOLD,0.5,False,False
2026-01-31 04:00:00,73017.12,DOWN,-1838.6900000000023,-1871.6900000000023,BUY,0.65,False,False,HOLD,0.5,False,False
2026-02-02 04:00:00,71178.43,DOWN,-1128.2699999999895,-1161.2699999999895,BUY,0.65,False,False,HOLD,0.5,False,False
2026-02-02 08:00:00,70050.16,DOWN,-669.9800000000105,-702.9800000000105,BUY,0.65,False,False,HOLD,0.5,False,False
2026-02-02 12:00:00,69380.18,UP,2217.540000000008,2184.540000000008,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-02 16:00:00,71597.72,DOWN,-1967.6100000000006,-2000.6100000000006,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-02 20:00:00,69630.11,DOWN,-58.0,-91.0,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-03 00:00:00,69572.11,UP,1629.3699999999953,1596.3699999999953,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-03 04:00:00,71201.48,UP,437.79000000000815,404.79000000000815,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-03 08:00:00,71639.27,UP,1537.5299999999988,1504.5299999999988,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-03 12:00:00,73176.8,UP,121.11000000000058,88.11000000000058,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-03 16:00:00,73297.91,UP,862.5099999999948,829.5099999999948,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-03 20:00:00,74160.42,DOWN,-52.720000000001164,-85.72000000000116,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-04 00:00:00,74107.7,UP,1001.4000000000087,968.4000000000087,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-04 04:00:00,75109.1,UP,702.4799999999959,669.4799999999959,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-04 08:00:00,75811.58,UP,202.88000000000466,169.88000000000466,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-04 12:00:00,76014.46,DOWN,-604.2200000000012,-637.2200000000012,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-04 16:00:00,75410.24,DOWN,-1766.7799999999988,-1799.7799999999988,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-04 20:00:00,73643.46,UP,495.1999999999971,462.1999999999971,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-05 00:00:00,74138.66,UP,944.2799999999988,911.2799999999988,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-05 04:00:00,75082.94,DOWN,-1773.2400000000052,-1806.2400000000052,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-05 08:00:00,73309.7,UP,514.3399999999965,481.3399999999965,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-05 12:00:00,73824.04,DOWN,-905.25,-938.25,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-05 16:00:00,72918.79,UP,482.9400000000023,449.9400000000023,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-05 20:00:00,73401.73,DOWN,-1009.5199999999895,-1042.5199999999895,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-06 00:00:00,72392.21,DOWN,-684.820000000007,-717.820000000007,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-06 04:00:00,71707.39,UP,540.8999999999942,507.8999999999942,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-06 08:00:00,72248.29,UP,619.1200000000099,586.1200000000099,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-06 12:00:00,72867.41,UP,435.45999999999185,402.45999999999185,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-06 16:00:00,73302.87,UP,590.7000000000116,557.7000000000116,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-06 20:00:00,73893.57,DOWN,-8.05000000000291,-41.05000000000291,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-07 00:00:00,73885.52,UP,240.27999999999884,207.27999999999884,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-07 04:00:00,74125.8,UP,423.8399999999965,390.8399999999965,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-09 04:00:00,74549.64,DOWN,-424.8000000000029,-457.8000000000029,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-09 08:00:00,74124.84,UP,122.60000000000582,89.60000000000582,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-09 12:00:00,74247.44,DOWN,-254.60000000000582,-287.6000000000058,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-09 16:00:00,73992.84,UP,666.7100000000064,633.7100000000064,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-09 20:00:00,74659.55,UP,95.00999999999476,62.00999999999476,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-10 00:00:00,74754.56,DOWN,-744.8600000000006,-777.8600000000006,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-10 04:00:00,74009.7,UP,170.41999999999825,137.41999999999825,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-10 08:00:00,74180.12,UP,113.35000000000582,80.35000000000582,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-10 12:00:00,74293.47,UP,21.669999999998254,-11.330000000001746,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-10 16:00:00,74315.14,DOWN,-87.80000000000291,-120.80000000000291,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-10 20:00:00,74227.34,UP,149.5100000000093,116.51000000000931,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-11 00:00:00,74376.85,UP,15.229999999995925,-17.770000000004075,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-11 04:00:00,74392.08,DOWN,-63.270000000004075,-96.27000000000407,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-11 08:00:00,74328.81,DOWN,-37.38000000000466,-70.38000000000466,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-11 12:00:00,74291.43,UP,441.54000000000815,408.54000000000815,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-11 16:00:00,74732.97,DOWN,-130.13000000000466,-163.13000000000466,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-11 20:00:00,74602.84,UP,110.83000000000175,77.83000000000175,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-12 00:00:00,74713.67,DOWN,-309.8399999999965,-342.8399999999965,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-12 04:00:00,74403.83,UP,137.14999999999418,104.14999999999418,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-12 08:00:00,74540.98,DOWN,-184.52999999999884,-217.52999999999884,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-12 12:00:00,74356.45,DOWN,-216.42999999999302,-249.42999999999302,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-12 16:00:00,74140.02,DOWN,-1382.340000000011,-1415.340000000011,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-12 20:00:00,72757.68,DOWN,-496.6399999999994,-529.6399999999994,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-13 00:00:00,72261.04,UP,197.69000000000233,164.69000000000233,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-13 04:00:00,72458.73,UP,766.8800000000047,733.8800000000047,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-13 08:00:00,73225.61,DOWN,-35.11999999999534,-68.11999999999534,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-13 12:00:00,73190.49,DOWN,-133.08000000000175,-166.08000000000175,HOLD,0.5,False,False,HOLD,0.5,False,False
2026-02-13 16:00:00,73057.41,UP,636.7399999999907,603.7399999999907,HOLD,0.5,False,False,HOLD,0.5,False,False
